179666856	ACC	-0.098220825	0.24801636	9.758667
179666866	ACC	-0.07917786	0.29681396	9.928864
179666876	ACC	-0.07322693	0.2765808	9.869354
179666886	ACC	-0.1006012	0.30752563	9.707489
179666896	ACC	-0.09703064	0.28372192	9.746765
179666906	ACC	-0.08631897	0.28967285	9.90625
179666916	ACC	-0.0922699	0.27896118	9.830078
179666926	ACC	-0.0922699	0.30871582	9.765808
179666935	ACC	-0.08155823	0.2932434	9.790802
179666945	ACC	-0.057754517	0.28134155	9.811035
179666955	ACC	-0.08274841	0.28967285	9.881256
179666965	ACC	-0.087509155	0.28372192	9.771759
179666975	ACC	-0.09107971	0.28967285	9.803894
179666985	ACC	-0.09465027	0.28015137	9.850311
179666995	ACC	-0.10774231	0.28253174	9.815796
179667004	ACC	-0.08155823	0.29086304	9.766998
179667014	ACC	-0.07084656	0.26467896	9.7789
179667024	ACC	-0.063705444	0.29205322	9.836029
179667034	ACC	-0.06251526	0.28015137	9.789612
179667044	ACC	-0.10774231	0.28848267	9.765808
179667053	ACC	-0.08631897	0.29800415	9.772949
179667063	ACC	-0.098220825	0.29800415	9.814606
179667074	ACC	-0.08631897	0.2861023	9.783661
179667084	ACC	-0.0922699	0.3110962	9.784851
179667093	ACC	-0.07322693	0.2611084	9.769379
179667103	ACC	-0.08631897	0.2861023	9.787231
179667113	ACC	-0.07798767	0.27896118	9.809845
179667123	ACC	-0.09107971	0.28729248	9.789612
179667133	ACC	-0.08988953	0.27301025	9.8003235
179667143	ACC	-0.1006012	0.29086304	9.802704
179667153	ACC	-0.07322693	0.29562378	9.768188
179667163	ACC	-0.09107971	0.28372192	9.788422
179667172	ACC	-0.09465027	0.27539063	9.786041
179667182	ACC	-0.09703064	0.3182373	9.814606
179667192	ACC	-0.095840454	0.27062988	9.78009
179667202	ACC	-0.10417175	0.27182007	9.826508
179667212	ACC	-0.087509155	0.29205322	9.769379
179667222	ACC	-0.07084656	0.26229858	9.837219
179667232	ACC	-0.0756073	0.2861023	9.809845
179667242	ACC	-0.08155823	0.28967285	9.859833
179667251	ACC	-0.08274841	0.27182007	9.822937
179667261	ACC	-0.095840454	0.3015747	9.7789
179667271	ACC	-0.087509155	0.2932434	9.77771
179667281	ACC	-0.06251526	0.30038452	9.801514
179667291	ACC	-0.117263794	0.28729248	9.809845
179667301	ACC	-0.0839386	0.28015137	9.8003235
179667311	ACC	-0.06489563	0.29919434	9.803894
179667321	ACC	-0.085128784	0.2932434	9.808655
179667330	ACC	-0.074417114	0.30038452	9.7789
179667340	ACC	-0.07084656	0.28729248	9.759857
179667350	ACC	-0.08036804	0.277771	9.811035
179667360	ACC	-0.0922699	0.31228638	9.828888
179667370	ACC	-0.08988953	0.2682495	9.818176
179667380	ACC	-0.08036804	0.28729248	9.819366
179667390	ACC	-0.08155823	0.28253174	9.789612
179667400	ACC	-0.076797485	0.29205322	9.789612
179667409	ACC	-0.076797485	0.28134155	9.853882
179667419	ACC	-0.07917786	0.28729248	9.809845
179667429	ACC	-0.08631897	0.30752563	9.787231
179667439	ACC	-0.074417114	0.2861023	9.789612
179667449	ACC	-0.063705444	0.2944336	9.764618
179667459	ACC	-0.06489563	0.29205322	9.830078
179667469	ACC	-0.08155823	0.2944336	9.811035
179667479	ACC	-0.06846619	0.30871582	9.757477
179667488	ACC	-0.08274841	0.30038452	9.783661
179667498	ACC	-0.08631897	0.25872803	9.831268
179667508	ACC	-0.0839386	0.29562378	9.808655
179667518	ACC	-0.09941101	0.26586914	9.813416
179667528	ACC	-0.09346008	0.2944336	9.806274
179667538	ACC	-0.050613403	0.27896118	9.795563
179667548	ACC	-0.0839386	0.29562378	9.795563
179667558	ACC	-0.09703064	0.277771	9.815796
179667567	ACC	-0.09941101	0.27062988	9.766998
179667577	ACC	-0.09465027	0.28253174	9.815796
179667587	ACC	-0.106552124	0.28729248	9.77533
179667597	ACC	-0.08155823	0.29562378	9.796753
179667607	ACC	-0.09346008	0.29919434	9.806274
179667617	ACC	-0.08869934	0.3015747	9.816986
179667627	ACC	-0.07322693	0.309906	9.8003235
179667637	ACC	-0.085128784	0.277771	9.790802
179667646	ACC	-0.08988953	0.29205322	9.809845
179667656	ACC	-0.08631897	0.29919434	9.799133
179667666	ACC	-0.07084656	0.277771	9.791992
179667676	ACC	-0.085128784	0.29681396	9.791992
179667686	ACC	-0.10417175	0.23849487	9.813416
179667696	ACC	-0.10179138	0.28848267	9.78009
179667706	ACC	-0.0839386	0.2682495	9.787231
179667716	ACC	-0.063705444	0.27301025	9.816986
179667725	ACC	-0.06965637	0.28253174	9.757477
179667735	ACC	-0.08869934	0.32537842	9.782471
179667745	ACC	-0.09107971	0.28967285	9.790802
179667755	ACC	-0.10179138	0.30871582	9.782471
179667765	ACC	-0.095840454	0.28848267	9.820557
179667775	ACC	-0.095840454	0.25039673	9.786041
179667785	ACC	-0.09941101	0.27182007	9.8003235
179667795	ACC	-0.07203674	0.30038452	9.769379
179667804	ACC	-0.098220825	0.31704712	9.808655
179667814	ACC	-0.106552124	0.30038452	9.790802
179667824	ACC	-0.09107971	0.29205322	9.786041
179667834	ACC	-0.10179138	0.29205322	9.795563
179667844	ACC	-0.10179138	0.30514526	9.797943
179667854	ACC	-0.08274841	0.27896118	9.831268
179667864	ACC	-0.11845398	0.28967285	9.786041
179667874	ACC	-0.08631897	0.30633545	9.849121
179667883	ACC	-0.0839386	0.31704712	9.824127
179667893	ACC	-0.10417175	0.26348877	9.826508
179667903	ACC	-0.10774231	0.30633545	9.849121
179667913	ACC	-0.060134888	0.28729248	9.825317
179667923	ACC	-0.09465027	0.25753784	9.814606
179667933	ACC	-0.09703064	0.27301025	9.819366
179667943	ACC	-0.098220825	0.29205322	9.805084
179667953	ACC	-0.063705444	0.28134155	9.803894
179667962	ACC	-0.08631897	0.31228638	9.758667
179667972	ACC	-0.07322693	0.27896118	9.78009
179667982	ACC	-0.076797485	0.2694397	9.799133
179667992	ACC	-0.060134888	0.27301025	9.805084
179668002	ACC	-0.06965637	0.33370972	9.816986
179668012	ACC	-0.09941101	0.2861023	9.827698
179668022	ACC	-0.09107971	0.26586914	9.790802
179668032	ACC	-0.08036804	0.32061768	9.828888
179668041	ACC	-0.11012268	0.30633545	9.806274
179668051	ACC	-0.11012268	0.2527771	9.808655
179668061	ACC	-0.08869934	0.2932434	9.806274
179668071	ACC	-0.07798767	0.28015137	9.846741
179668081	ACC	-0.085128784	0.2849121	9.7789
179668091	ACC	-0.10298157	0.28729248	9.8003235
179668101	ACC	-0.076797485	0.29205322	9.791992
179668111	ACC	-0.087509155	0.27062988	9.791992
179668120	ACC	-0.10179138	0.30752563	9.801514
179668130	ACC	-0.09941101	0.29086304	9.763428
179668140	ACC	-0.0839386	0.27539063	9.766998
179668150	ACC	-0.10536194	0.26348877	9.8324585
179668160	ACC	-0.074417114	0.3027649	9.782471
179668170	ACC	-0.08631897	0.28967285	9.8396
179668180	ACC	-0.06965637	0.27420044	9.838409
179668190	ACC	-0.10536194	0.30038452	9.796753
179668200	ACC	-0.09346008	0.28372192	9.812225
179668209	ACC	-0.08869934	0.28848267	9.795563
179668219	ACC	-0.06489563	0.277771	9.816986
179668229	ACC	-0.11845398	0.28848267	9.796753
179668239	ACC	-0.08155823	0.30633545	9.830078
179668249	ACC	-0.10298157	0.2599182	9.791992
179668259	ACC	-0.0756073	0.28729248	9.813416
179668269	ACC	-0.11369324	0.26705933	9.797943
179668279	ACC	-0.09107971	0.28372192	9.794373
179668288	ACC	-0.08988953	0.29086304	9.797943
179668298	ACC	-0.09346008	0.28253174	9.818176
179668308	ACC	-0.085128784	0.28729248	9.793182
179668318	ACC	-0.0756073	0.28848267	9.77652
179668328	ACC	-0.08274841	0.27896118	9.765808
179668337	ACC	-0.08869934	0.28134155	9.795563
179668348	ACC	-0.08155823	0.25753784	9.794373
179668358	ACC	-0.12440491	0.28372192	9.794373
179668367	ACC	-0.076797485	0.30752563	9.845551
179668377	ACC	-0.0839386	0.27539063	9.782471
179668387	ACC	-0.0922699	0.2765808	9.8324585
179668397	ACC	-0.11488342	0.2765808	9.789612
179668407	ACC	-0.08155823	0.29919434	9.805084
179668417	ACC	-0.085128784	0.29205322	9.801514
179668427	ACC	-0.08631897	0.27301025	9.809845
179668437	ACC	-0.09941101	0.29800415	9.765808
179668446	ACC	-0.111312866	0.30038452	9.8003235
179668456	ACC	-0.10774231	0.29562378	9.805084
179668466	ACC	-0.074417114	0.29919434	9.795563
179668476	ACC	-0.060134888	0.29086304	9.796753
179668486	ACC	-0.0839386	0.2765808	9.796753
179668496	ACC	-0.095840454	0.2944336	9.813416
179668506	ACC	-0.085128784	0.27896118	9.805084
179668516	ACC	-0.06846619	0.2682495	9.795563
179668525	ACC	-0.08274841	0.26705933	9.815796
179668535	ACC	-0.09107971	0.30633545	9.78009
179668545	ACC	-0.11607361	0.3015747	9.790802
179668555	ACC	-0.07917786	0.27420044	9.847931
179668565	ACC	-0.106552124	0.30514526	9.797943
179668575	ACC	-0.11012268	0.28015137	9.818176
179668585	ACC	-0.0839386	0.29681396	9.826508
179668595	ACC	-0.061325073	0.309906	9.805084
179668604	ACC	-0.08631897	0.28372192	9.824127
179668614	ACC	-0.09465027	0.27896118	9.8003235
179668624	ACC	-0.05656433	0.2611084	9.815796
179668634	ACC	-0.10536194	0.29205322	9.850311
179668644	ACC	-0.09941101	0.29919434	9.814606
179668654	ACC	-0.05656433	0.2932434	9.806274
179668664	ACC	-0.087509155	0.28372192	9.807465
179668674	ACC	-0.0839386	0.30038452	9.789612
179668683	ACC	-0.09941101	0.2944336	9.78009
179668693	ACC	-0.0922699	0.30514526	9.805084
179668703	ACC	-0.08988953	0.30752563	9.819366
179668713	ACC	-0.08274841	0.2861023	9.795563
179668723	ACC	-0.11012268	0.27062988	9.797943
179668733	ACC	-0.098220825	0.26467896	9.794373
179668743	ACC	-0.076797485	0.2861023	9.825317
179668753	ACC	-0.058944702	0.27896118	9.790802
179668762	ACC	-0.06846619	0.28015137	9.821747
179668772	ACC	-0.06846619	0.30752563	9.801514
179668782	ACC	-0.0756073	0.28015137	9.790802
179668792	ACC	-0.08274841	0.2944336	9.788422
179668802	ACC	-0.0922699	0.2765808	9.811035
179668812	ACC	-0.08631897	0.30395508	9.7812805
179668822	ACC	-0.10536194	0.28372192	9.770569
179668832	ACC	-0.0839386	0.28134155	9.818176
179668841	ACC	-0.08274841	0.27896118	9.84317
179668851	ACC	-0.08869934	0.28848267	9.784851
179668861	ACC	-0.11012268	0.2861023	9.790802
179668871	ACC	-0.0922699	0.2849121	9.7812805
179668881	ACC	-0.06965637	0.28967285	9.812225
179668891	ACC	-0.076797485	0.30395508	9.7789
179668901	ACC	-0.11012268	0.29800415	9.801514
179668911	ACC	-0.08869934	0.27301025	9.814606
179668921	ACC	-0.09465027	0.29086304	9.774139
179668930	ACC	-0.09941101	0.27062988	9.7789
179668940	ACC	-0.098220825	0.25634766	9.815796
179668950	ACC	-0.08155823	0.3110962	9.8003235
179668960	ACC	-0.07917786	0.28134155	9.791992
179668970	ACC	-0.09107971	0.28372192	9.830078
179668980	ACC	-0.10774231	0.27062988	9.7789
179668990	ACC	-0.06965637	0.29681396	9.811035
179668999	ACC	-0.08631897	0.26229858	9.791992
179669009	ACC	-0.08631897	0.277771	9.807465
179669019	ACC	-0.10298157	0.2861023	9.796753
179669029	ACC	-0.076797485	0.2849121	9.816986
179669039	ACC	-0.08988953	0.2849121	9.797943
179669049	ACC	-0.10417175	0.28134155	9.78009
179669059	ACC	-0.10536194	0.28015137	9.802704
179669069	ACC	-0.07084656	0.29681396	9.784851
179669078	ACC	-0.087509155	0.27182007	9.771759
179669088	ACC	-0.087509155	0.30752563	9.808655
179669098	ACC	-0.1006012	0.2944336	9.786041
179669108	ACC	-0.09703064	0.31347656	9.788422
179669118	ACC	-0.08631897	0.29919434	9.803894
179669128	ACC	-0.10536194	0.26467896	9.774139
179669138	ACC	-0.087509155	0.27896118	9.799133
179669148	ACC	-0.07798767	0.30752563	9.826508
179669157	ACC	-0.055374146	0.28729248	9.808655
179669167	ACC	-0.08631897	0.28253174	9.827698
179669177	ACC	-0.08036804	0.26467896	9.821747
179669187	ACC	-0.07798767	0.31347656	9.812225
179669197	ACC	-0.074417114	0.2861023	9.801514
179669207	ACC	-0.08988953	0.25515747	9.816986
179669217	ACC	-0.095840454	0.28848267	9.802704
179669227	ACC	-0.07084656	0.28015137	9.771759
179669236	ACC	-0.08988953	0.29681396	9.816986
179669246	ACC	-0.08155823	0.28015137	9.771759
179669256	ACC	-0.058944702	0.29086304	9.820557
179669266	ACC	-0.07917786	0.26705933	9.830078
179669276	ACC	-0.09107971	0.28848267	9.8324585
179669286	ACC	-0.10179138	0.32299805	9.827698
179669296	ACC	-0.09465027	0.25872803	9.853882
179669306	ACC	-0.087509155	0.28134155	9.822937
179669315	ACC	-0.07798767	0.26586914	9.818176
179669325	ACC	-0.08631897	0.27062988	9.7812805
179669335	ACC	-0.074417114	0.29681396	9.799133
179669345	ACC	-0.07084656	0.29800415	9.821747
179669355	ACC	-0.111312866	0.32299805	9.8324585
179669365	ACC	-0.0922699	0.2944336	9.788422
179669375	ACC	-0.108932495	0.2861023	9.807465
179669385	ACC	-0.074417114	0.28967285	9.813416
179669395	ACC	-0.09941101	0.2694397	9.794373
179669404	ACC	-0.11607361	0.28967285	9.7789
179669414	ACC	-0.074417114	0.29919434	9.808655
179669424	ACC	-0.067276	0.25634766	9.824127
179669434	ACC	-0.0839386	0.28134155	9.8396
179669444	ACC	-0.076797485	0.3015747	9.77652
179669454	ACC	-0.07917786	0.29681396	9.811035
179669464	ACC	-0.08988953	0.3027649	9.795563
179669474	ACC	-0.08988953	0.27062988	9.797943
179669483	ACC	-0.087509155	0.29800415	9.824127
179669493	ACC	-0.0756073	0.28372192	9.77533
179669503	ACC	-0.09703064	0.2515869	9.807465
179669513	ACC	-0.08631897	0.277771	9.790802
179669523	ACC	-0.08036804	0.29800415	9.807465
179669533	ACC	-0.12440491	0.29086304	9.820557
179669543	ACC	-0.11012268	0.28967285	9.794373
179669553	ACC	-0.11369324	0.28848267	9.809845
179669562	ACC	-0.087509155	0.28015137	9.808655
179669572	ACC	-0.085128784	0.26586914	9.796753
179669582	ACC	-0.07917786	0.277771	9.811035
179669592	ACC	-0.0756073	0.3027649	9.84079
179669602	ACC	-0.08155823	0.2849121	9.759857
179669612	ACC	-0.07798767	0.29800415	9.811035
179669622	ACC	-0.0839386	0.26229858	9.786041
179669632	ACC	-0.08988953	0.30038452	9.815796
179669641	ACC	-0.09346008	0.28253174	9.7789
179669652	ACC	-0.08274841	0.29919434	9.811035
179669661	ACC	-0.0756073	0.28015137	9.831268
179669671	ACC	-0.095840454	0.2861023	9.77771
179669682	ACC	-0.09346008	0.28372192	9.747955
179669691	ACC	-0.07798767	0.27896118	9.768188
179669701	ACC	-0.106552124	0.28372192	9.802704
179669711	ACC	-0.085128784	0.26348877	9.771759
179669721	ACC	-0.07322693	0.28967285	9.756287
179669730	ACC	-0.098220825	0.2765808	9.807465
179669740	ACC	-0.10179138	0.28372192	9.818176
179669750	ACC	-0.07203674	0.2694397	9.796753
179669760	ACC	-0.09941101	0.29919434	9.816986
179669770	ACC	-0.06846619	0.3015747	9.793182
179669780	ACC	-0.06489563	0.29086304	9.849121
179669789	ACC	-0.09465027	0.27301025	9.797943
179669799	ACC	-0.09941101	0.26586914	9.803894
179669809	ACC	-0.08869934	0.2861023	9.822937
179669819	ACC	-0.087509155	0.26229858	9.803894
179669829	ACC	-0.085128784	0.28967285	9.813416
179669839	ACC	-0.0922699	0.28848267	9.813416
179669849	ACC	-0.07203674	0.29205322	9.801514
179669859	ACC	-0.09346008	0.31704712	9.853882
179669868	ACC	-0.09941101	0.2694397	9.8324585
179669878	ACC	-0.095840454	0.26586914	9.766998
179669888	ACC	-0.08631897	0.2932434	9.763428
179669898	ACC	-0.0839386	0.29086304	9.821747
179669908	ACC	-0.0756073	0.2849121	9.827698
179669918	ACC	-0.067276	0.3015747	9.812225
179669928	ACC	-0.076797485	0.2682495	9.816986
179669938	ACC	-0.07203674	0.29562378	9.806274
179669947	ACC	-0.117263794	0.29562378	9.816986
179669957	ACC	-0.09703064	0.30395508	9.809845
179669967	ACC	-0.08869934	0.28134155	9.820557
179669977	ACC	-0.07203674	0.27420044	9.765808
179669987	ACC	-0.0756073	0.29681396	9.791992
179669997	ACC	-0.055374146	0.25872803	9.806274
179670007	ACC	-0.08988953	0.28372192	9.824127
